arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
great_tables/_gt_data.py,funcao,_get_row_group_column,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
great_tables/_gt_data.py,funcao,_get_default_column_labels,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_gt_data.py,funcao,_get_default_alignments,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_gt_data.py,funcao,_get_boxhead_get_alignment_by_var,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
great_tables/_gt_data.py,funcao,_get_number_of_visible_data_columns,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,_get_effective_number_of_columns,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_gt_data.py,funcao,_set_column_width,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
great_tables/_gt_data.py,funcao,_set_cols,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,group_ids,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,reorder_rows,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,order_groups,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,update_group_row_labels,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_gt_data.py,funcao,group_indices_map,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,__iter__,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,_get_stub_components,1,3,2,4,4,6,4.7549,12.0,0.6667,8.0,0.4444,0.004
great_tables/_gt_data.py,funcao,_stub_group_names_has_column,2,3,2,3,5,5,6.7549,11.6096,1.0,11.6096,0.645,0.0039
great_tables/_gt_data.py,funcao,_get_stub_layout,3,6,3,6,9,9,20.2647,28.5293,1.5,42.794,2.3774,0.0095
great_tables/_gt_data.py,funcao,defaulted_label,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_gt_data.py,funcao,with_group_label,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,indices_map,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_gt_data.py,funcao,built_label,2,3,2,4,5,6,6.7549,13.9316,1.3333,18.5754,1.032,0.0046
great_tables/_gt_data.py,funcao,drop_var,2,4,2,4,6,6,10.0,15.5098,1.0,15.5098,0.8617,0.0052
great_tables/_gt_data.py,funcao,from_ids,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_gt_data.py,funcao,relevel,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_gt_data.py,funcao,next_level,4,5,4,6,9,10,19.6096,31.6993,2.4,76.0782,4.2266,0.0106
great_tables/_gt_data.py,funcao,append_entry,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
